playerOne,playerTwo,gamesWon,gamesWonWithNoise
Diana,Ahri,252,252.08794272423742
Draven,Ahri,18,17.75117079460127
DrMundo,Ahri,14,13.661855928100396
Ekko,Ahri,375,375.00962695348085
Elise,Ahri,8,7.904356170869656
Evelynn,Ahri,3,3.2602766191462718
Ezreal,Ahri,196,196.00428247718094
Fiddlesticks,Ahri,10,10.084754956624378
Fiora,Ahri,16,15.644532358126067
Fizz,Ahri,702,701.50334216305
Galio,Ahri,169,169.37202981807152
Gangplank,Ahri,492,491.98983121541653
Garen,Ahri,45,45.08052023245464
Gnar,Ahri,6,5.560452893269158
Gragas,Ahri,90,89.67149689644954
Graves,Ahri,44,44.045169503847305
Gwen,Ahri,14,14.201923337381299
Heimerdinger,Ahri,146,145.61836200603273
Illaoi,Ahri,12,12.109949965580789
Irelia,Ahri,706,705.5475642649484
Ivern,Ahri,10,10.483978057184775
Janna,Ahri,1,0.989122246621686
JarvanIV,Ahri,11,10.996786359226542
Jax,Ahri,9,8.972441727083083
Jayce,Ahri,78,77.55059633998142
Jhin,Ahri,48,48.16885937794934
Jinx,Ahri,10,9.591911841347663
Kaisa,Ahri,265,265.14502475552797
Kalista,Ahri,12,12.151309657270389
Karma,Ahri,76,75.53857699863491
Karthus,Ahri,58,57.669753387635986
Kassadin,Ahri,687,687.0533010697055
Katarina,Ahri,1844,1843.7469390302879
Kayle,Ahri,216,216.13825472358633
Kayn,Ahri,8,7.925446028953038
Kennen,Ahri,56,55.79444023880736
Khazix,Ahri,4,4.497625066073493
Kindred,Ahri,10,9.537999269451394
Kled,Ahri,13,12.704134205837532
KogMaw,Ahri,38,37.69589231545784
Leblanc,Ahri,501,500.9530576013452
LeeSin,Ahri,19,19.242484910462043
Leona,Ahri,4,4.470055935091255
Lillia,Ahri,17,16.796807668746123
Lissandra,Ahri,503,502.7328118576697
Lucian,Ahri,103,103.34113343130099
Lulu,Ahri,13,13.233678897202374
Lux,Ahri,1248,1248.05041540659
Malphite,Ahri,80,79.84849715058384
Malzahar,Ahri,635,634.7390627211719
Maokai,Ahri,3,2.721232064407492
MasterYi,Ahri,23,23.223457227881912
MissFortune,Ahri,47,46.573984425096036
MonkeyKing,Ahri,29,29.169651839025157
Mordekaiser,Ahri,43,42.74196044612545
Morgana,Ahri,80,79.87660756269015
Nami,Ahri,5,5.176988462760934
Nasus,Ahri,26,26.42904055876292
Nautilus,Ahri,5,4.705281896076257
Neeko,Ahri,366,365.9511204328073
Nidalee,Ahri,8,7.9024539176257225
Nilah,Ahri,2,2.022265405238633
Nocturne,Ahri,0,0.45201076485814906
Nunu,Ahri,13,12.744450129081685
Olaf,Ahri,0,0.2546021476554653
Orianna,Ahri,381,381.4820441031212
Ornn,Ahri,12,11.817466795728523
Pantheon,Ahri,166,165.71993220288627
Poppy,Ahri,2,2.0212808402660647
Pyke,Ahri,136,136.23920536001597
Qiyana,Ahri,542,542.4961848052245
Quinn,Ahri,19,18.930692494823166
Rakan,Ahri,12,12.186292073523774
Rammus,Ahri,1,1.4601890637400918
RekSai,Ahri,1,0.5992805004988933
Rell,Ahri,0,-0.034988684153476335
Renata,Ahri,6,5.7284988324149655
Renekton,Ahri,31,31.064024174116504
Rengar,Ahri,1,1.0111933801332562
Riven,Ahri,28,28.271037341786446
Rumble,Ahri,28,27.929490149633278
Ryze,Ahri,207,207.2483600679516
Samira,Ahri,15,14.988308369333602
Sejuani,Ahri,6,5.522559628048616
Senna,Ahri,17,16.88682915867869
Seraphine,Ahri,86,85.7219978914021
Sett,Ahri,23,23.34228465760819
Shaco,Ahri,12,11.660650462806085
Shen,Ahri,5,4.909470086113656
Shyvana,Ahri,2,2.4982150669791814
Singed,Ahri,35,35.12656291448115
Sion,Ahri,20,19.994834936558412
Sivir,Ahri,6,5.70803958652505
Sona,Ahri,5,4.790991699945273
Soraka,Ahri,19,18.96389919240401
Swain,Ahri,329,329.1062400556102
Sylas,Ahri,1268,1268.0951241610387
Syndra,Ahri,586,585.8486121755508
TahmKench,Ahri,10,9.646664754856685
Taliyah,Ahri,224,223.64396397349523
Talon,Ahri,238,238.43120408091434
Taric,Ahri,2,2.38904627720673
Teemo,Ahri,50,50.10570985795611
Thresh,Ahri,4,3.655585249708664
Tristana,Ahri,115,115.2642241545763
Trundle,Ahri,1,1.1353885888675528
Tryndamere,Ahri,31,31.221152102608823
TwistedFate,Ahri,318,317.92838077845283
Twitch,Ahri,64,64.3407619271099
Udyr,Ahri,4,4.172935194124709
Urgot,Ahri,9,8.708110376372499
Varus,Ahri,84,84.23777513994129
Vayne,Ahri,14,14.095154287516047
Veigar,Ahri,1538,1538.4453612233551
Velkoz,Ahri,210,209.94920695927976
Vex,Ahri,939,939.0181739214951
Vi,Ahri,16,16.033701479981055
Viego,Ahri,22,21.843257033932616
Viktor,Ahri,958,957.8174070652685
Vladimir,Ahri,1124,1124.4852687310472
Volibear,Ahri,9,9.381444492667368
Warwick,Ahri,1,1.3685528926061976
Xayah,Ahri,8,7.583087754606417
Xerath,Ahri,397,396.7461539140193
XinZhao,Ahri,11,11.282597294702027
Yasuo,Ahri,2281,2280.961166941471
Yone,Ahri,1640,1640.4973046171126
Yorick,Ahri,5,5.348589373093063
Yuumi,Ahri,2,1.5283387588556128
Zac,Ahri,13,13.24725537942813
Zed,Ahri,1589,1588.9278181373586
Zeri,Ahri,168,168.02497499104746
Ziggs,Ahri,111,111.07204017317886
Zilean,Ahri,81,81.1816102100609
Zoe,Ahri,384,383.5915767124017
Zyra,Ahri,34,33.78435428877237
Akshan,Ahri,0,-0.49497613407747787
Alistar,Ahri,0,0.059815131020889534
Aphelios,Ahri,11,11.404878712270323
Ashe,Ahri,16,16.461998033104642
AurelionSol,Ahri,0,0.2501535602207836
Azir,Ahri,0,-0.32216023923076753
Brand,Ahri,2,1.601380671283291
Caitlyn,Ahri,43,42.78961435310368
Diana,Ahri,0,-0.4788872818054264
Draven,Ahri,25,25.429649674790575
Ezreal,Ahri,46,46.079669729448035
Gangplank,Ahri,1,1.0796985626337385
Gnar,Ahri,0,-0.22671282485745614
Gwen,Ahri,1,1.299104441448382
Heimerdinger,Ahri,2,2.1457474742789553
Jayce,Ahri,0,-0.05942991928159447
Jhin,Ahri,61,61.28554173885812
Jinx,Ahri,43,42.90924184573286
Kaisa,Ahri,46,46.17596433970771
Kalista,Ahri,6,6.029688293100895
Karthus,Ahri,0,0.008974137826264217
Katarina,Ahri,0,-0.4022051665861994
Kennen,Ahri,0,-0.053113093110633836
KogMaw,Ahri,8,7.965953487614062
Leblanc,Ahri,1,0.6862659546757552
LeeSin,Ahri,2,1.5690080239758233
Leona,Ahri,0,-0.1251085364024601
Lissandra,Ahri,0,-0.08117029591584868
Lucian,Ahri,26,25.58232102688926
Lulu,Ahri,0,-0.4876488698746234
Lux,Ahri,2,1.7623288622946154
Malphite,Ahri,1,1.422270383134761
MissFortune,Ahri,41,41.268670434324875
Mordekaiser,Ahri,0,-0.029071866279399394
Nasus,Ahri,0,-0.30502776324717173
Neeko,Ahri,0,0.13562514925569735
Nilah,Ahri,1,1.3156283589465225
Pantheon,Ahri,1,1.2416429370838613
Pyke,Ahri,1,0.5590844819540659
Quinn,Ahri,0,0.4271690870313479
Rammus,Ahri,0,-0.25995688750691537
Rengar,Ahri,2,2.2948569676349924
Samira,Ahri,36,35.94875309981482
Senna,Ahri,2,2.1427766928236407
Seraphine,Ahri,2,2.416375031046682
Sett,Ahri,1,0.8851712167767598
Singed,Ahri,1,0.6183529067887561
Sivir,Ahri,12,12.1397297817915
Swain,Ahri,2,2.488210112687191
Sylas,Ahri,0,-0.2787342991141428
Teemo,Ahri,2,2.1225183986629386
Tristana,Ahri,18,18.209339838549145
Tryndamere,Ahri,1,1.337199438461643
TwistedFate,Ahri,3,2.669246800360028
Twitch,Ahri,21,21.393660293289525
Varus,Ahri,9,9.484020123367639
Vayne,Ahri,33,33.074977618998105
Veigar,Ahri,12,12.485841301488422
Vex,Ahri,0,0.3787321698729327
Viego,Ahri,0,0.38846663651979074
Viktor,Ahri,0,-0.4999572287624554
Vladimir,Ahri,1,1.4871978221898485
Warwick,Ahri,1,0.6243810184855787
Xayah,Ahri,17,16.516825958337993
Xerath,Ahri,1,0.9417737265634107
Yasuo,Ahri,15,14.869097967054161
Yone,Ahri,4,3.963323896576979
Zed,Ahri,0,0.20202472177831687
Zeri,Ahri,34,33.58085123924741
Ziggs,Ahri,7,6.673816853642283
Zilean,Ahri,1,1.239244697759337
Zyra,Ahri,0,3.897949226514541E-4
Aatrox,Ahri,1,0.5758050793384959
Akali,Ahri,1,0.697375595148997
Alistar,Ahri,19,18.96015799751801
Amumu,Ahri,4,3.7061749273791245
Anivia,Ahri,3,3.007106337794748
Annie,Ahri,3,3.2769343554137933
Ashe,Ahri,21,20.799041690772338
Azir,Ahri,0,0.13902794209777714
Bard,Ahri,16,16.243044503292975
Belveth,Ahri,0,0.43397196172415453
Blitzcrank,Ahri,43,42.89057182366019
Brand,Ahri,35,35.43833708409763
Braum,Ahri,16,15.81692372580665
Cassiopeia,Ahri,0,-0.3529980528773877
Chogath,Ahri,0,-0.203759773486492
Darius,Ahri,1,0.9114577826950281
Diana,Ahri,0,-0.25415526148025613
DrMundo,Ahri,0,0.27420797082431614
Ekko,Ahri,1,1.1711033081045519
Elise,Ahri,1,1.0720010704080027
Evelynn,Ahri,2,1.9917408589798895
Ezreal,Ahri,2,1.750628252247795
Fiddlesticks,Ahri,1,1.3229651171111776
Galio,Ahri,5,4.75112706685787
Gangplank,Ahri,0,-0.024857265140590723
Gnar,Ahri,1,1.3501831855286883
Gragas,Ahri,1,1.4996732199606222
Graves,Ahri,0,-0.2871438845597565
Hecarim,Ahri,1,1.189854728450536
Heimerdinger,Ahri,1,0.8745091682338793
Ivern,Ahri,3,2.891430001557879
Janna,Ahri,35,35.01600995342724
JarvanIV,Ahri,2,1.5302864539496
Jax,Ahri,1,1.026482669343817
Jayce,Ahri,0,-0.07672268689830186
Jinx,Ahri,0,-0.4571145588211245
Karma,Ahri,21,20.786684467249916
Karthus,Ahri,1,0.729212265068458
Katarina,Ahri,2,2.163737728828459
Kayle,Ahri,0,-0.16733496745055143
Kennen,Ahri,0,-0.3115624744154838
Kindred,Ahri,0,-0.013883943596018411
Kled,Ahri,0,0.238588791157616
Leblanc,Ahri,0,0.30890002077909595
LeeSin,Ahri,2,2.19114839479426
Leona,Ahri,51,51.24575665276139
Lillia,Ahri,1,0.8146255144539678
Lulu,Ahri,59,59.226811340517784
Lux,Ahri,110,109.90903322555889
Malphite,Ahri,11,10.830382152770035
Malzahar,Ahri,0,-0.07219409225371887
Maokai,Ahri,9,9.268651958209587
MissFortune,Ahri,9,8.807061975160302
MonkeyKing,Ahri,1,0.881085661502631
Morgana,Ahri,64,63.51851612825806
Nami,Ahri,70,70.39351817002667
Nasus,Ahri,0,0.2484538310268587
Nautilus,Ahri,46,46.45631749448275
Neeko,Ahri,5,4.9310912604516455
Nidalee,Ahri,3,3.0785367797785885
Nunu,Ahri,0,-0.33100648010189304
Orianna,Ahri,2,1.6981150344599931
Ornn,Ahri,1,1.348150882071328
Pantheon,Ahri,21,21.361961084687643
Poppy,Ahri,1,0.6409323425622937
Pyke,Ahri,75,74.89704887781429
Rakan,Ahri,35,34.75991931264687
Rammus,Ahri,2,1.9470394316847273
Rell,Ahri,14,14.21808223822747
Renata,Ahri,54,53.82676242306212
Rumble,Ahri,0,0.30706781422556917
Sejuani,Ahri,0,-0.0641999281630743
Senna,Ahri,77,76.90275063969153
Seraphine,Ahri,40,40.23795824317553
Sett,Ahri,3,2.5787481840019746
Shaco,Ahri,10,10.344595659633296
Shen,Ahri,5,5.219111926481232
Singed,Ahri,1,0.8315798874782967
Sion,Ahri,3,2.556549601996607
Skarner,Ahri,0,-0.19565942512287937
Sona,Ahri,29,29.32184601920794
Soraka,Ahri,60,59.671840293486326
Swain,Ahri,34,33.53991502612727
Sylas,Ahri,2,1.913901295850545
Syndra,Ahri,0,-0.4605129237713207
TahmKench,Ahri,3,2.906041961743897
Taliyah,Ahri,5,5.387139356229807
Taric,Ahri,16,15.677064070845201
Teemo,Ahri,7,6.920676881112504
Thresh,Ahri,52,52.013041275384786
Tristana,Ahri,0,-0.39424988238100833
Trundle,Ahri,3,3.1821373462380085
Tryndamere,Ahri,1,0.8285746303791792
TwistedFate,Ahri,2,1.6416238444286364
Twitch,Ahri,8,8.350522718289513
Urgot,Ahri,0,0.13481974579776135
Varus,Ahri,1,0.6411411239788789
Veigar,Ahri,8,8.4866662958164
Velkoz,Ahri,12,11.927119873328177
Vex,Ahri,8,8.426156512030373
Vi,Ahri,1,1.260687211529452
Volibear,Ahri,1,1.2469886507402461
Xerath,Ahri,30,30.48106320012239
Yasuo,Ahri,0,-0.3259271511056736
Yone,Ahri,1,1.0612186019470504
Yuumi,Ahri,81,81.18781243349997
Zac,Ahri,0,-0.03365449491410888
Zeri,Ahri,1,1.4422297534897752
Ziggs,Ahri,7,7.089136425843641
Zilean,Ahri,28,28.35464138085106
Zoe,Ahri,3,2.975416641552857
Zyra,Ahri,26,25.95942036004359
Aatrox,Akali,364,363.5298217379966
Ahri,Akali,14,14.35803426022869
Akshan,Akali,151,151.4411464851608
Alistar,Akali,5,4.619241776923641
Amumu,Akali,5,5.110060476456717
Anivia,Akali,6,6.4839999645944335
Annie,Akali,4,4.368729649350155
Aphelios,Akali,6,5.527462623074812
Ashe,Akali,5,4.586572387868345
AurelionSol,Akali,5,4.603621332683421
Azir,Akali,11,10.760313321129905
Bard,Akali,5,5.137585670055086
Belveth,Akali,2,2.423582123004911
Blitzcrank,Akali,3,2.824392643075167
Brand,Akali,8,8.170275900965764
Caitlyn,Akali,6,5.971182595440984
Camille,Akali,246,245.61999868381648
Cassiopeia,Akali,23,23.03455402633162
Chogath,Akali,182,182.21995884486418
Corki,Akali,6,5.5018651702940655
Darius,Akali,476,476.41524472520376
Diana,Akali,15,14.717803975000296
Draven,Akali,11,11.160574554453728
DrMundo,Akali,217,216.8371392099239
Ekko,Akali,7,7.267128726231904
Elise,Akali,1,1.3733423762674684
Evelynn,Akali,0,-0.19420368957357237
Ezreal,Akali,10,10.04353892291666
Fiddlesticks,Akali,8,7.992965794599748
Fiora,Akali,372,372.2954847336177
Fizz,Akali,15,15.422290896791463
Galio,Akali,18,17.541943927966074
Gangplank,Akali,629,629.1289777100104
Garen,Akali,474,474.3197273563979
Gnar,Akali,168,168.246963723335
Gragas,Akali,120,119.69125430682355
Graves,Akali,78,78.04700821027677
Gwen,Akali,202,202.35994597441453
Hecarim,Akali,4,4.045468430916368
Heimerdinger,Akali,42,42.37984783719814
Illaoi,Akali,188,187.96824255740097
Irelia,Akali,382,382.2154588073904
Ivern,Akali,3,2.817353788762851
Janna,Akali,3,2.764920115990043
JarvanIV,Akali,3,2.5476636552749254
Jax,Akali,390,389.85662225446606
Jayce,Akali,125,124.79600189807009
Jhin,Akali,14,13.700864946640399
Jinx,Akali,2,2.157014325080467
Kaisa,Akali,6,5.706298885292913
Kalista,Akali,8,8.38923579854696
Karma,Akali,38,37.70818692741652
Karthus,Akali,5,4.960113025115094
Kassadin,Akali,23,23.295489743354555
Katarina,Akali,21,21.074319189671495
Kayle,Akali,431,431.42509657507105
Kayn,Akali,16,15.762204281387412
Kennen,Akali,96,95.60142703030714
Khazix,Akali,1,1.132282026853023
Kindred,Akali,1,0.9156960974579036
Kled,Akali,90,90.41500695665363
KogMaw,Akali,1,0.5980531111976921
Leblanc,Akali,7,6.85047552244435
LeeSin,Akali,26,26.049616762551892
Leona,Akali,7,6.615357973532334
Lillia,Akali,84,84.07584323278219
Lissandra,Akali,16,16.21312317123257
Lucian,Akali,9,9.213726084916546
Lulu,Akali,4,4.4229866868300505
Lux,Akali,7,6.610582671856888
Malphite,Akali,267,266.57419164704874
Malzahar,Akali,19,19.137404096426675
Maokai,Akali,22,21.62729324332468
MasterYi,Akali,9,9.246207727129782
MissFortune,Akali,4,4.336639241363275
MonkeyKing,Akali,120,120.08538245987592
Mordekaiser,Akali,458,457.61889179290586
Morgana,Akali,3,3.385896101976118
Nami,Akali,0,0.046156437066520284
Nasus,Akali,349,348.82990585950887
Nautilus,Akali,9,8.9151257259215
Neeko,Akali,9,8.625384785855214
Nidalee,Akali,5,5.092202065071914
Nilah,Akali,5,5.362877931768354
Nocturne,Akali,6,5.909556793008925
Nunu,Akali,1,0.6406629293540598
Olaf,Akali,110,110.28639819064678
Orianna,Akali,2,1.8994708070991582
Ornn,Akali,264,263.88927067448935
Pantheon,Akali,87,87.06197387956763
Poppy,Akali,45,45.16566757369256
Pyke,Akali,5,5.063321053053111
Qiyana,Akali,8,8.188001006096503
Quinn,Akali,106,105.78648851272214
Rakan,Akali,2,2.1528991305242884
Rammus,Akali,1,1.200348543568643
RekSai,Akali,4,4.184601193671883
Rell,Akali,2,2.0687335545031416
Renata,Akali,4,3.6417304152328818
Renekton,Akali,247,246.55878477009358
Rengar,Akali,73,73.24131259320599
Riven,Akali,285,284.5050115659114
Rumble,Akali,51,51.21897455929895
Ryze,Akali,26,25.53947215211577
Samira,Akali,17,16.82205543415055
Sejuani,Akali,29,28.613652425021595
Senna,Akali,4,3.8485892220921736
Seraphine,Akali,3,3.4504861025942137
Sett,Akali,489,489.4567293791123
Shaco,Akali,27,26.50895535378827
Shen,Akali,314,313.8817018921727
Shyvana,Akali,41,40.52253967382648
Singed,Akali,93,93.2159658857794
Sion,Akali,459,458.53651255066643
Sivir,Akali,2,2.089073370710274
Skarner,Akali,2,2.330816949557549
Soraka,Akali,6,6.19381521281092
Swain,Akali,36,35.60405754634144
Sylas,Akali,74,73.51559936063741
Syndra,Akali,4,4.2590226778912115
TahmKench,Akali,194,193.98063543507095
Taliyah,Akali,4,4.418806923551874
Talon,Akali,7,7.354105696084742
Taric,Akali,4,4.394055567473518
Teemo,Akali,557,556.6508192676048
Thresh,Akali,7,6.515549261037065
Tristana,Akali,11,10.635625548089646
Trundle,Akali,93,93.31972972636022
Tryndamere,Akali,339,338.7695633846632
TwistedFate,Akali,5,5.00460802490035
Twitch,Akali,12,12.054597781886041
Udyr,Akali,35,34.98327361119369
Urgot,Akali,232,231.56495760086725
Varus,Akali,10,9.742069573415032
Vayne,Akali,166,165.5430990000757
Veigar,Akali,24,24.27628479480916
Velkoz,Akali,2,1.7694105023211764
Vex,Akali,7,7.212312028266478
Vi,Akali,6,5.716245475290359
Viego,Akali,22,21.954549870417427
Viktor,Akali,17,16.82694167091139
Vladimir,Akali,86,85.92468551014082
Volibear,Akali,246,246.28906675630446
Warwick,Akali,82,81.8444679233449
Xayah,Akali,0,-0.311085237576577
Xerath,Akali,1,1.0533931589771348
XinZhao,Akali,15,15.081966828160152
Yasuo,Akali,276,275.5387008162775
Yone,Akali,457,456.7887608433156
Yorick,Akali,178,177.69927119262218
Yuumi,Akali,4,4.164631170804989
Zac,Akali,12,12.134009343251908
Zed,Akali,26,26.447764969936646
Zeri,Akali,49,48.64992985271739
Ziggs,Akali,0,-0.11561753761584614
Zilean,Akali,7,7.1278044498171225
Zoe,Akali,3,3.051468465109357
Zyra,Akali,6,6.285686253904939
Amumu,Akali,1,0.893142970684675
Annie,Akali,0,-0.07993240706309301
Belveth,Akali,0,-0.12848896435002866
Darius,Akali,1,1.042789927186913
Diana,Akali,2,1.6331366441349067
Ekko,Akali,3,3.2878052838816347
Evelynn,Akali,2,1.9506475927786786
Garen,Akali,1,1.1962654283388419
Gragas,Akali,0,-0.28147847632614453
Hecarim,Akali,3,3.16723704305046
JarvanIV,Akali,1,0.6464173654872545
Karthus,Akali,1,0.9070472264685194
Kayn,Akali,3,3.169818095605985
Khazix,Akali,3,3.4321070261858537
Kindred,Akali,2,2.334324813509141
LeeSin,Akali,4,4.176675672299842
Lillia,Akali,1,0.5425444093745453
MasterYi,Akali,5,5.005383507181043
MonkeyKing,Akali,1,0.8859119747669517
Nidalee,Akali,0,-0.4501617593351379
Nunu,Akali,1,1.3288788650630712
Poppy,Akali,1,0.5621764996998626
Qiyana,Akali,0,0.03888605913513987
Rammus,Akali,1,1.3082084247406085
RekSai,Akali,1,0.9096872856293281
Rengar,Akali,4,4.2131453692887275
Riven,Akali,1,0.9821728535755012
Shaco,Akali,7,6.967315853399863
Shyvana,Akali,0,0.12510588285000923
Sion,Akali,1,1.3830325550567497
TahmKench,Akali,1,0.5055393502170948
Taliyah,Akali,1,1.0487042366582795
Talon,Akali,0,0.3837406445517154
Teemo,Akali,0,-0.13581304147950168
Trundle,Akali,1,0.5249807471911621
Twitch,Akali,1,0.850659457200833
Udyr,Akali,0,-0.26217332477130584
Vayne,Akali,1,0.5894144579388612
Vi,Akali,1,1.4272381779055134
Viego,Akali,4,3.7480261241570094
Volibear,Akali,1,0.9718232832770815
Warwick,Akali,2,1.5675480186308404
Xerath,Akali,1,0.5705084001625562
Zac,Akali,1,0.737188026365267
Zed,Akali,2,1.7688941140951657
Aatrox,Akali,49,48.60183484005541
Ahri,Akali,1407,1406.9925142435497
Akshan,Akali,612,611.6038519400321
Alistar,Akali,2,1.562155905335155
Amumu,Akali,2,1.7838836632241817
Anivia,Akali,308,307.9501691519858
Annie,Akali,410,409.8471968597031
Aphelios,Akali,9,9.492358083140813
Ashe,Akali,26,26.417866061496166
AurelionSol,Akali,144,143.55752287782977
Azir,Akali,244,243.897560575745
Bard,Akali,7,7.194464689059572
Belveth,Akali,7,7.258889846558782
Blitzcrank,Akali,8,8.472753033017316
Brand,Akali,159,158.97823900728528
Braum,Akali,2,1.5155838828739787
Caitlyn,Akali,32,32.02671609990226
Camille,Akali,9,9.067634704118692
Cassiopeia,Akali,316,315.51411836130893
Chogath,Akali,60,60.01810513986477
Corki,Akali,396,395.9447128140178
Darius,Akali,23,22.71599617569221
Diana,Akali,263,262.6071906749306
Draven,Akali,30,30.138281126673153
DrMundo,Akali,10,10.182626562882092
Ekko,Akali,393,392.59809536215784
Elise,Akali,2,1.5277333333596594
Evelynn,Akali,1,0.5310396128106247
Ezreal,Akali,176,175.9260398767887
Fiddlesticks,Akali,7,7.070827268120589
Fiora,Akali,25,24.59973835012948
Fizz,Akali,629,628.7807509836202
Galio,Akali,274,273.5490468613863
Gangplank,Akali,589,589.1981757613265
Garen,Akali,90,90.24081087642217
Gnar,Akali,8,8.226893761227643
Gragas,Akali,145,145.18757110639606
Graves,Akali,62,61.753494826129185
Gwen,Akali,15,15.485810015190152
Hecarim,Akali,1,1.0436861693162172
Heimerdinger,Akali,161,161.31931173844285
Illaoi,Akali,25,24.915552440194197
Irelia,Akali,803,803.3660403290606
Ivern,Akali,10,10.238580368849806
Janna,Akali,6,5.538291186063441
JarvanIV,Akali,5,5.104917645614159
Jax,Akali,17,17.187372435473783
Jayce,Akali,91,91.24712303089629
Jhin,Akali,61,61.07212408620568
Jinx,Akali,7,7.312006714505536
Kaisa,Akali,212,212.1735070865881
Kalista,Akali,9,9.066496376669846
Karma,Akali,60,60.32723626026214
Karthus,Akali,50,50.25521376574369
Kassadin,Akali,721,721.0167806364043
Katarina,Akali,2153,2153.207107600768
Kayle,Akali,192,191.500702244224
Kayn,Akali,18,17.572427139633916
Kennen,Akali,65,65.20082810022926
Khazix,Akali,2,2.1513290295003866
Kindred,Akali,10,10.26377577619131
Kled,Akali,17,16.58171739823043
KogMaw,Akali,26,25.583845661655506
Leblanc,Akali,484,483.7944879199099
LeeSin,Akali,31,30.64938385638705
Leona,Akali,2,1.6184060472526007
Lillia,Akali,23,23.071752055173548
Lissandra,Akali,465,465.4783009792624
Lucian,Akali,74,74.4663399668975
Lulu,Akali,16,15.777239436324141
Lux,Akali,952,952.1224759857344
Malphite,Akali,79,79.04020608239861
Malzahar,Akali,634,633.6209475789651
Maokai,Akali,4,4.193305968263333
MasterYi,Akali,26,26.441803707185937
MissFortune,Akali,45,44.58519866902304
MonkeyKing,Akali,19,18.55173349317382
Mordekaiser,Akali,58,57.78422966740805
Morgana,Akali,57,57.09381643687529
Nami,Akali,2,1.5867511019764873
Nasus,Akali,46,46.13213506750397
Nautilus,Akali,6,6.358948641097837
Neeko,Akali,378,378.01844662876505
Nidalee,Akali,5,4.562539821413819
Nilah,Akali,8,8.327618288717915
Nocturne,Akali,15,14.86316544735829
Nunu,Akali,32,32.43710162124225
Olaf,Akali,3,2.6856015423534787
Orianna,Akali,325,325.1050646358349
Ornn,Akali,14,13.827351433733238
Pantheon,Akali,244,244.22888938812105
Poppy,Akali,0,0.2820429448193985
Pyke,Akali,132,132.1660437596392
Qiyana,Akali,667,666.6069091230884
Quinn,Akali,18,17.780636890143654
Rakan,Akali,22,21.82279508087157
Rammus,Akali,1,0.790965908681045
RekSai,Akali,5,5.362814072539087
Renata,Akali,9,8.515506952527382
Renekton,Akali,94,93.66630828207052
Rengar,Akali,0,0.29848246185961536
Riven,Akali,41,40.654427504823154
Rumble,Akali,37,37.314772016498864
Ryze,Akali,220,219.71716484235753
Samira,Akali,27,27.365637983794365
Sejuani,Akali,8,8.014141300766182
Senna,Akali,13,13.353213437134483
Seraphine,Akali,93,93.31779050075177
Sett,Akali,66,65.52968445181028
Shaco,Akali,20,20.016355262246954
Shen,Akali,12,11.84343096737498
Shyvana,Akali,7,7.170970731145302
Singed,Akali,51,50.97781528192375
Sion,Akali,46,45.85779761335798
Sivir,Akali,9,9.335458872060677
Skarner,Akali,0,-0.1443187427108219
Sona,Akali,4,3.6753613390549953
Soraka,Akali,14,14.013787810513161
Swain,Akali,314,314.26617616425557
Sylas,Akali,1657,1656.6165343232085
Syndra,Akali,388,388.083114218233
TahmKench,Akali,18,17.50019034793598
Taliyah,Akali,185,184.8851697796382
Talon,Akali,377,377.2129298543764
Taric,Akali,3,3.013539372106691
Teemo,Akali,79,79.10655396375729
Thresh,Akali,1,1.1957068474283035
Tristana,Akali,86,85.68711607784928
Trundle,Akali,7,6.723037681833365
Tryndamere,Akali,52,51.57863308657599
TwistedFate,Akali,334,334.2039334148256
Twitch,Akali,56,56.468221232694525
Udyr,Akali,8,7.9189509390183
Urgot,Akali,15,15.33476484976905
Varus,Akali,62,61.81258637738263
Vayne,Akali,24,23.97446041086129
Veigar,Akali,1323,1323.3018388125972
Velkoz,Akali,164,163.9823402845505
Vex,Akali,1008,1007.7664176550885
